time,relative_humidity_2m,temperature_2m,wind_speed_10m,dew_yield
2020-03-21 00:00:00,80.0,13.5,25.7,0.0
2020-03-21 01:00:00,73.0,13.7,28.9,0.0
2020-03-21 02:00:00,74.0,13.4,26.9,0.0
2020-03-21 03:00:00,71.0,13.3,23.0,0.0
2020-03-21 22:00:00,90.0,10.6,10.8,0.75
2020-03-21 23:00:00,91.0,10.1,10.7,0.75
2020-03-22 00:00:00,90.0,10.0,8.2,0.75
2020-03-22 01:00:00,92.0,9.6,8.1,0.75
2020-03-22 02:00:00,94.0,9.0,8.8,0.75
2020-03-22 03:00:00,94.0,8.8,11.2,0.75
2020-03-22 22:00:00,85.0,11.1,16.2,0.0
2020-03-22 23:00:00,83.0,11.4,17.5,0.0
2020-03-23 00:00:00,86.0,11.4,13.9,0.75
2020-03-23 01:00:00,87.0,11.1,15.3,0.0
2020-03-23 02:00:00,88.0,10.8,14.5,0.75
2020-03-23 03:00:00,88.0,10.5,14.5,0.75
2020-03-23 22:00:00,84.0,12.4,5.0,0.75
2020-03-23 23:00:00,90.0,11.1,6.1,0.75
2020-03-24 00:00:00,94.0,11.2,7.9,0.75
2020-03-24 01:00:00,99.0,10.3,7.1,0.75
2020-03-24 02:00:00,100.0,9.6,6.4,0.75
2020-03-24 03:00:00,100.0,9.2,5.6,0.75
2020-03-24 22:00:00,79.0,13.5,12.7,0.0
2020-03-24 23:00:00,85.0,13.0,12.3,0.75
2020-03-25 00:00:00,85.0,13.4,12.5,0.75
2020-03-25 01:00:00,84.0,13.4,12.8,0.75
2020-03-25 02:00:00,85.0,13.1,13.4,0.75
2020-03-25 03:00:00,87.0,12.7,13.0,0.75
2020-03-25 22:00:00,69.0,17.6,18.1,0.0
2020-03-25 23:00:00,75.0,16.6,15.5,0.0
2020-03-26 00:00:00,75.0,16.7,14.8,0.0
2020-03-26 01:00:00,75.0,16.7,17.5,0.0
2020-03-26 02:00:00,77.0,16.4,20.5,0.0
2020-03-26 03:00:00,74.0,16.8,22.8,0.0
2020-03-26 22:00:00,79.0,15.6,13.6,0.0
2020-03-26 23:00:00,81.0,15.1,13.4,0.75
2020-03-27 00:00:00,78.0,15.4,15.3,0.0
2020-03-27 01:00:00,78.0,15.3,15.8,0.0
2020-03-27 02:00:00,79.0,15.0,14.7,0.0
2020-03-27 03:00:00,79.0,14.7,15.6,0.0
2020-03-27 22:00:00,55.0,19.5,24.0,0.0
2020-03-27 23:00:00,57.0,19.0,23.7,0.0
2020-03-28 00:00:00,59.0,19.2,23.7,0.0
2020-03-28 01:00:00,60.0,18.8,25.0,0.0
2020-03-28 02:00:00,60.0,18.7,26.2,0.0
2020-03-28 03:00:00,61.0,18.7,26.7,0.0
2020-03-28 22:00:00,95.0,15.0,4.3,0.75
2020-03-28 23:00:00,97.0,14.1,5.7,0.75
2020-03-29 00:00:00,94.0,14.5,8.9,0.75
2020-03-29 01:00:00,93.0,14.2,10.2,0.75
2020-03-29 02:00:00,94.0,13.9,10.5,0.75
2020-03-29 03:00:00,93.0,13.8,13.0,0.75
2020-03-29 22:00:00,85.0,13.2,6.3,0.75
2020-03-29 23:00:00,85.0,12.9,6.1,0.75
2020-03-30 00:00:00,76.0,14.8,2.7,0.0
2020-03-30 01:00:00,78.0,14.4,3.0,0.0
2020-03-30 02:00:00,85.0,12.9,5.1,0.75
2020-03-30 03:00:00,89.0,12.2,9.7,0.75
2020-03-30 22:00:00,84.0,13.2,7.1,0.75
2020-03-30 23:00:00,83.0,13.0,7.3,0.75
2020-03-31 00:00:00,75.0,14.6,7.0,0.0
2020-03-31 01:00:00,73.0,15.3,6.2,0.0
2020-03-31 02:00:00,81.0,15.2,3.5,0.75
2020-03-31 03:00:00,78.0,15.4,4.3,0.0
2020-03-31 22:00:00,53.0,18.7,25.0,0.0
2020-03-31 23:00:00,57.0,18.1,25.1,0.0
2020-04-01 00:00:00,55.0,18.6,27.4,0.0
2020-04-01 01:00:00,54.0,18.3,26.1,0.0
2020-04-01 02:00:00,56.0,17.7,24.3,0.0
2020-04-01 03:00:00,56.0,17.5,29.3,0.0
2020-04-01 22:00:00,52.0,18.4,18.7,0.0
2020-04-01 23:00:00,55.0,17.5,14.1,0.0
2020-04-02 00:00:00,69.0,15.8,8.6,0.0
2020-04-02 01:00:00,76.0,14.9,6.6,0.0
2020-04-02 02:00:00,77.0,14.5,9.1,0.0
2020-04-02 03:00:00,73.0,15.0,12.4,0.0
2020-04-02 22:00:00,66.0,16.7,12.1,0.0
2020-04-02 23:00:00,69.0,15.8,11.8,0.0
2020-04-03 00:00:00,71.0,15.9,11.1,0.0
2020-04-03 01:00:00,72.0,15.5,12.3,0.0
2020-04-03 02:00:00,72.0,15.2,13.2,0.0
2020-04-03 03:00:00,70.0,15.2,13.8,0.0
2020-04-03 22:00:00,56.0,17.2,12.2,0.0
2020-04-03 23:00:00,57.0,16.9,12.8,0.0
2020-04-04 00:00:00,63.0,16.5,11.9,0.0
2020-04-04 01:00:00,65.0,16.2,11.8,0.0
2020-04-04 02:00:00,66.0,15.9,12.3,0.0
2020-04-04 03:00:00,67.0,15.6,11.3,0.0
2020-04-04 22:00:00,57.0,17.2,18.0,0.0
2020-04-04 23:00:00,59.0,16.2,17.1,0.0
2020-04-05 00:00:00,59.0,16.2,17.4,0.0
2020-04-05 01:00:00,61.0,15.5,16.9,0.0
2020-04-05 02:00:00,64.0,14.8,17.0,0.0
2020-04-05 03:00:00,68.0,14.2,16.4,0.0
2020-04-05 22:00:00,64.0,17.1,6.0,0.0
2020-04-05 23:00:00,66.0,16.1,9.0,0.0
2020-04-06 00:00:00,68.0,16.0,8.6,0.0
2020-04-06 01:00:00,59.0,17.5,11.1,0.0
2020-04-06 02:00:00,60.0,17.3,10.2,0.0
2020-04-06 03:00:00,62.0,17.6,2.5,0.0
2020-04-06 22:00:00,43.0,23.1,25.9,0.0
2020-04-06 23:00:00,37.0,23.0,20.4,0.0
2020-04-07 00:00:00,64.0,20.6,14.8,0.0
2020-04-07 01:00:00,72.0,19.6,20.0,0.0
2020-04-07 02:00:00,69.0,19.6,20.9,0.0
2020-04-07 03:00:00,70.0,19.3,17.0,0.0
2020-04-07 22:00:00,59.0,20.3,11.5,0.0
2020-04-07 23:00:00,58.0,20.1,11.3,0.0
2020-04-08 00:00:00,81.0,18.7,7.1,0.75
2020-04-08 01:00:00,82.0,18.5,6.1,0.75
2020-04-08 02:00:00,85.0,18.1,5.4,0.75
2020-04-08 03:00:00,86.0,18.0,5.7,0.75
2020-04-08 22:00:00,78.0,20.1,15.0,0.0
2020-04-08 23:00:00,75.0,19.8,14.2,0.0
2020-04-09 00:00:00,73.0,20.2,15.8,0.0
2020-04-09 01:00:00,70.0,20.3,15.3,0.0
2020-04-09 02:00:00,70.0,19.9,11.0,0.0
2020-04-09 03:00:00,74.0,19.3,8.3,0.0
2020-04-09 22:00:00,74.0,20.4,9.0,0.0
2020-04-09 23:00:00,78.0,19.6,11.8,0.0
2020-04-10 00:00:00,73.0,20.3,15.1,0.0
2020-04-10 01:00:00,70.0,19.6,13.1,0.0
2020-04-10 02:00:00,71.0,18.9,11.2,0.0
2020-04-10 03:00:00,73.0,18.8,9.7,0.0
2020-04-10 22:00:00,50.0,19.6,14.9,0.0
2020-04-10 23:00:00,58.0,18.2,8.8,0.0
2020-04-11 00:00:00,55.0,17.8,9.5,0.0
2020-04-11 01:00:00,63.0,17.0,8.5,0.0
2020-04-11 02:00:00,70.0,16.1,7.4,0.0
2020-04-11 03:00:00,69.0,16.1,8.7,0.0
2020-04-11 22:00:00,52.0,16.8,7.9,0.0
2020-04-11 23:00:00,62.0,16.3,4.7,0.0
2020-04-12 00:00:00,57.0,17.4,3.4,0.0
2020-04-12 01:00:00,62.0,16.8,3.6,0.0
2020-04-12 02:00:00,63.0,16.6,1.8,0.0
2020-04-12 03:00:00,78.0,14.6,5.8,0.0
2020-04-12 22:00:00,60.0,17.3,8.0,0.0
2020-04-12 23:00:00,64.0,16.5,8.7,0.0
2020-04-13 00:00:00,67.0,16.6,8.7,0.0
2020-04-13 01:00:00,72.0,15.7,7.7,0.0
2020-04-13 02:00:00,75.0,15.3,9.0,0.0
2020-04-13 03:00:00,71.0,15.6,10.6,0.0
2020-04-13 22:00:00,46.0,17.3,13.6,0.0
2020-04-13 23:00:00,49.0,16.6,14.6,0.0
2020-04-14 00:00:00,54.0,16.5,14.8,0.0
2020-04-14 01:00:00,58.0,16.2,14.7,0.0
2020-04-14 02:00:00,62.0,15.6,13.9,0.0
2020-04-14 03:00:00,64.0,15.4,13.2,0.0
2020-04-14 22:00:00,40.0,17.8,13.3,0.0
2020-04-14 23:00:00,42.0,17.0,16.0,0.0
2020-04-15 00:00:00,50.0,16.9,15.0,0.0
2020-04-15 01:00:00,55.0,16.4,15.5,0.0
2020-04-15 02:00:00,60.0,15.8,16.8,0.0
2020-04-15 03:00:00,61.0,15.7,15.6,0.0
2020-04-15 22:00:00,31.0,18.7,15.9,0.0
2020-04-15 23:00:00,36.0,17.9,15.3,0.0
2020-04-16 00:00:00,46.0,17.9,13.7,0.0
2020-04-16 01:00:00,51.0,16.8,13.1,0.0
2020-04-16 02:00:00,56.0,15.9,11.5,0.0
2020-04-16 03:00:00,59.0,15.6,10.2,0.0
2020-04-16 22:00:00,37.0,21.3,14.1,0.0
2020-04-16 23:00:00,42.0,20.4,11.5,0.0
2020-04-17 00:00:00,49.0,19.9,12.0,0.0
2020-04-17 01:00:00,59.0,18.5,6.2,0.0
2020-04-17 02:00:00,59.0,17.5,10.7,0.0
2020-04-17 03:00:00,62.0,17.0,6.1,0.0
2020-04-17 22:00:00,34.0,23.6,13.9,0.0
2020-04-17 23:00:00,43.0,21.8,7.5,0.0
2020-04-18 00:00:00,48.0,21.1,7.0,0.0
2020-04-18 01:00:00,47.0,21.0,8.1,0.0
2020-04-18 02:00:00,50.0,21.0,3.8,0.0
2020-04-18 03:00:00,48.0,21.0,6.1,0.0
2020-04-18 22:00:00,73.0,16.9,2.9,0.0
2020-04-18 23:00:00,77.0,16.1,6.0,0.0
2020-04-19 00:00:00,81.0,15.9,9.0,0.75
2020-04-19 01:00:00,82.0,15.6,9.6,0.75
2020-04-19 02:00:00,81.0,15.4,12.6,0.75
2020-04-19 03:00:00,77.0,15.8,12.6,0.0
2020-04-19 22:00:00,49.0,20.6,10.5,0.0
2020-04-19 23:00:00,51.0,20.0,11.1,0.0
2020-04-20 00:00:00,52.0,20.1,13.2,0.0
2020-04-20 01:00:00,54.0,19.6,13.8,0.0
2020-04-20 02:00:00,57.0,19.0,13.8,0.0
2020-04-20 03:00:00,58.0,18.9,12.3,0.0
2020-04-20 22:00:00,43.0,22.1,8.6,0.0
2020-04-20 23:00:00,48.0,21.1,8.0,0.0
2020-04-21 00:00:00,52.0,21.1,9.3,0.0
2020-04-21 01:00:00,53.0,20.9,10.7,0.0
2020-04-21 02:00:00,58.0,19.9,8.3,0.0
2020-04-21 03:00:00,60.0,20.0,7.2,0.0
2020-04-21 22:00:00,35.0,24.7,12.4,0.0
2020-04-21 23:00:00,41.0,23.9,12.4,0.0
2020-04-22 00:00:00,54.0,23.0,11.9,0.0
2020-04-22 01:00:00,61.0,21.9,11.2,0.0
2020-04-22 02:00:00,65.0,21.5,10.8,0.0
2020-04-22 03:00:00,68.0,21.4,6.4,0.0
2020-04-22 22:00:00,37.0,25.5,16.3,0.0
2020-04-22 23:00:00,38.0,24.8,16.1,0.0
2020-04-23 00:00:00,42.0,24.8,17.7,0.0
2020-04-23 01:00:00,46.0,23.8,19.5,0.0
2020-04-23 02:00:00,49.0,23.4,19.1,0.0
2020-04-23 03:00:00,50.0,23.8,19.4,0.0
2020-04-23 22:00:00,47.0,26.0,27.9,0.0
2020-04-23 23:00:00,51.0,25.0,27.4,0.0
2020-04-24 00:00:00,58.0,23.7,17.0,0.0
2020-04-24 01:00:00,62.0,23.0,18.1,0.0
2020-04-24 02:00:00,67.0,22.0,12.0,0.0
2020-04-24 03:00:00,66.0,22.1,12.8,0.0
2020-04-24 22:00:00,45.0,23.6,13.4,0.0
2020-04-24 23:00:00,38.0,24.1,14.8,0.0
2020-04-25 00:00:00,40.0,24.0,18.9,0.0
2020-04-25 01:00:00,36.0,25.0,21.7,0.0
2020-04-25 02:00:00,35.0,25.2,26.0,0.0
2020-04-25 03:00:00,34.0,25.4,27.9,0.0
2020-04-25 22:00:00,31.0,24.4,14.5,0.0
2020-04-25 23:00:00,36.0,23.0,18.3,0.0
2020-04-26 00:00:00,42.0,22.6,12.1,0.0
2020-04-26 01:00:00,51.0,21.5,17.4,0.0
2020-04-26 02:00:00,57.0,21.0,18.3,0.0
2020-04-26 03:00:00,57.0,20.7,16.9,0.0
2020-04-26 22:00:00,48.0,19.3,7.9,0.0
2020-04-26 23:00:00,51.0,18.5,8.5,0.0
2020-04-27 00:00:00,56.0,18.4,10.2,0.0
2020-04-27 01:00:00,59.0,17.9,9.7,0.0
2020-04-27 02:00:00,61.0,17.5,10.2,0.0
2020-04-27 03:00:00,60.0,18.0,9.4,0.0
2020-04-27 22:00:00,49.0,20.8,11.3,0.0
2020-04-27 23:00:00,52.0,20.3,11.9,0.0
2020-04-28 00:00:00,50.0,20.9,13.0,0.0
2020-04-28 01:00:00,46.0,20.8,13.7,0.0
2020-04-28 02:00:00,44.0,20.7,13.4,0.0
2020-04-28 03:00:00,41.0,21.2,11.3,0.0
2020-04-28 22:00:00,30.0,24.4,27.1,0.0
2020-04-28 23:00:00,32.0,23.7,17.2,0.0
2020-04-29 00:00:00,29.0,26.0,21.2,0.0
2020-04-29 01:00:00,30.0,26.3,25.3,0.0
2020-04-29 02:00:00,31.0,24.9,17.9,0.0
2020-04-29 03:00:00,33.0,24.4,14.5,0.0
2020-04-29 22:00:00,66.0,20.4,8.7,0.0
2020-04-29 23:00:00,70.0,19.8,9.7,0.0
2020-04-30 00:00:00,80.0,19.4,12.6,0.0
2020-04-30 01:00:00,80.0,18.7,14.5,0.0
2020-04-30 02:00:00,78.0,18.1,15.9,0.0
2020-04-30 03:00:00,73.0,18.6,15.1,0.0
2020-04-30 22:00:00,57.0,21.4,5.2,0.0
2020-04-30 23:00:00,47.0,22.7,3.3,0.0
2020-05-01 00:00:00,71.0,19.9,6.6,0.0
2020-05-01 01:00:00,74.0,19.4,7.3,0.0
2020-05-01 02:00:00,77.0,18.7,6.3,0.0
2020-05-01 03:00:00,75.0,19.3,5.4,0.0
2020-05-01 22:00:00,31.0,26.0,14.8,0.0
2020-05-01 23:00:00,32.0,25.5,15.2,0.0
2020-05-02 00:00:00,37.0,24.5,14.1,0.0
2020-05-02 01:00:00,39.0,23.5,13.6,0.0
2020-05-02 02:00:00,38.0,23.6,14.3,0.0
2020-05-02 03:00:00,36.0,23.9,11.6,0.0
2020-05-02 22:00:00,31.0,21.9,6.9,0.0
2020-05-02 23:00:00,32.0,21.5,8.4,0.0
2020-05-03 00:00:00,45.0,21.3,9.3,0.0
2020-05-03 01:00:00,54.0,20.3,7.7,0.0
2020-05-03 02:00:00,55.0,20.1,9.0,0.0
2020-05-03 03:00:00,50.0,21.1,8.2,0.0
2020-05-03 22:00:00,42.0,22.8,8.5,0.0
2020-05-03 23:00:00,39.0,22.4,10.4,0.0
2020-05-04 00:00:00,49.0,21.5,8.8,0.0
2020-05-04 01:00:00,51.0,20.7,9.0,0.0
2020-05-04 02:00:00,51.0,20.4,9.2,0.0
2020-05-04 03:00:00,45.0,21.6,9.0,0.0
2020-05-04 22:00:00,17.0,29.4,23.9,0.0
2020-05-04 23:00:00,19.0,28.2,22.2,0.0
2020-05-05 00:00:00,24.0,27.0,20.7,0.0
2020-05-05 01:00:00,27.0,25.8,18.9,0.0
2020-05-05 02:00:00,28.0,25.6,18.3,0.0
2020-05-05 03:00:00,29.0,26.0,16.9,0.0
2020-05-05 22:00:00,27.0,29.3,21.1,0.0
2020-05-05 23:00:00,28.0,28.6,25.6,0.0
2020-05-06 00:00:00,27.0,30.2,34.2,0.0
2020-05-06 01:00:00,40.0,29.4,33.2,0.0
2020-05-06 02:00:00,36.0,28.4,23.0,0.0
2020-05-06 03:00:00,29.0,28.8,16.1,0.0
2020-05-06 22:00:00,37.0,20.7,9.1,0.0
2020-05-06 23:00:00,41.0,19.8,8.3,0.0
2020-05-07 00:00:00,46.0,19.5,7.6,0.0
2020-05-07 01:00:00,47.0,19.1,7.6,0.0
2020-05-07 02:00:00,48.0,18.8,8.4,0.0
2020-05-07 03:00:00,43.0,20.0,10.0,0.0
2020-05-07 22:00:00,34.0,22.7,11.9,0.0
2020-05-07 23:00:00,38.0,21.9,11.5,0.0
2020-05-08 00:00:00,40.0,21.6,10.5,0.0
2020-05-08 01:00:00,44.0,20.9,10.1,0.0
2020-05-08 02:00:00,49.0,20.4,10.1,0.0
2020-05-08 03:00:00,47.0,21.1,8.6,0.0
2020-05-08 22:00:00,38.0,23.2,9.6,0.0
2020-05-08 23:00:00,40.0,22.7,10.5,0.0
2020-05-09 00:00:00,44.0,22.2,9.3,0.0
2020-05-09 01:00:00,50.0,21.8,8.5,0.0
2020-05-09 02:00:00,58.0,21.1,8.7,0.0
2020-05-09 03:00:00,53.0,21.8,9.4,0.0
2020-05-09 22:00:00,23.0,28.7,21.6,0.0
2020-05-09 23:00:00,26.0,27.0,18.5,0.0
2020-05-10 00:00:00,27.0,26.2,24.0,0.0
2020-05-10 01:00:00,32.0,25.1,25.0,0.0
2020-05-10 02:00:00,37.0,24.1,24.2,0.0
2020-05-10 03:00:00,44.0,23.8,21.2,0.0
2020-05-10 22:00:00,29.0,24.0,13.0,0.0
2020-05-10 23:00:00,31.0,23.0,12.3,0.0
2020-05-11 00:00:00,36.0,22.1,12.3,0.0
2020-05-11 01:00:00,41.0,20.7,10.0,0.0
2020-05-11 02:00:00,43.0,20.2,9.7,0.0
2020-05-11 03:00:00,40.0,21.3,10.0,0.0
2020-05-11 22:00:00,20.0,24.7,17.8,0.0
2020-05-11 23:00:00,22.0,24.2,19.8,0.0
2020-05-12 00:00:00,28.0,23.1,16.8,0.0
2020-05-12 01:00:00,30.0,22.1,14.7,0.0
2020-05-12 02:00:00,32.0,21.3,13.0,0.0
2020-05-12 03:00:00,31.0,21.9,14.0,0.0
2020-05-12 22:00:00,21.0,25.5,26.5,0.0
2020-05-12 23:00:00,23.0,24.9,25.5,0.0
2020-05-13 00:00:00,29.0,24.2,24.0,0.0
2020-05-13 01:00:00,32.0,23.2,23.6,0.0
2020-05-13 02:00:00,33.0,22.6,22.5,0.0
2020-05-13 03:00:00,32.0,23.0,22.7,0.0
2020-05-13 22:00:00,20.0,26.9,21.4,0.0
2020-05-13 23:00:00,22.0,26.3,20.2,0.0
2020-05-14 00:00:00,26.0,26.5,21.7,0.0
2020-05-14 01:00:00,28.0,26.5,22.6,0.0
2020-05-14 02:00:00,31.0,25.7,20.7,0.0
2020-05-14 03:00:00,31.0,25.9,19.9,0.0
2020-05-14 22:00:00,26.0,29.2,21.1,0.0
2020-05-14 23:00:00,27.0,28.3,19.5,0.0
2020-05-15 00:00:00,32.0,27.2,17.9,0.0
2020-05-15 01:00:00,35.0,26.1,16.1,0.0
2020-05-15 02:00:00,36.0,25.8,19.3,0.0
2020-05-15 03:00:00,35.0,26.5,20.1,0.0
2020-05-15 22:00:00,22.0,29.0,15.7,0.0
2020-05-15 23:00:00,23.0,27.7,14.3,0.0
2020-05-16 00:00:00,28.0,26.1,11.8,0.0
2020-05-16 01:00:00,32.0,24.4,10.2,0.0
2020-05-16 02:00:00,34.0,23.7,11.9,0.0
2020-05-16 03:00:00,32.0,24.7,11.0,0.0
2020-05-16 22:00:00,21.0,29.2,12.4,0.0
2020-05-16 23:00:00,24.0,28.1,12.0,0.0
2020-05-17 00:00:00,28.0,26.7,11.3,0.0
2020-05-17 01:00:00,29.0,26.3,10.7,0.0
2020-05-17 02:00:00,31.0,25.7,10.5,0.0
2020-05-17 03:00:00,28.0,27.1,9.1,0.0
2020-05-17 22:00:00,24.0,28.5,8.8,0.0
2020-05-17 23:00:00,27.0,27.8,8.8,0.0
2020-05-18 00:00:00,30.0,26.9,7.4,0.0
2020-05-18 01:00:00,25.0,28.9,3.7,0.0
2020-05-18 02:00:00,26.0,28.3,4.0,0.0
2020-05-18 03:00:00,34.0,26.8,4.4,0.0
2020-05-18 22:00:00,21.0,31.3,12.8,0.0
2020-05-18 23:00:00,23.0,30.3,12.5,0.0
2020-05-19 00:00:00,26.0,29.2,11.6,0.0
2020-05-19 01:00:00,28.0,28.1,10.9,0.0
2020-05-19 02:00:00,34.0,27.0,9.2,0.0
2020-05-19 03:00:00,36.0,28.1,5.8,0.0
2020-05-19 22:00:00,16.0,31.7,15.7,0.0
2020-05-19 23:00:00,18.0,30.6,15.7,0.0
2020-05-20 00:00:00,21.0,28.7,13.6,0.0
2020-05-20 01:00:00,25.0,27.0,12.8,0.0
2020-05-20 02:00:00,28.0,26.1,12.6,0.0
2020-05-20 03:00:00,27.0,27.0,13.2,0.0
2020-05-20 22:00:00,27.0,29.3,9.7,0.0
2020-05-20 23:00:00,28.0,28.5,9.6,0.0
2020-05-21 00:00:00,29.0,27.8,9.7,0.0
2020-05-21 01:00:00,36.0,26.4,8.0,0.0
2020-05-21 02:00:00,42.0,25.9,6.7,0.0
2020-05-21 03:00:00,43.0,27.7,7.1,0.0
2020-05-21 22:00:00,18.0,29.4,12.0,0.0
2020-05-21 23:00:00,21.0,28.6,11.2,0.0
2020-05-22 00:00:00,28.0,27.8,11.9,0.0
2020-05-22 01:00:00,36.0,25.7,10.4,0.0
2020-05-22 02:00:00,38.0,25.7,11.1,0.0
2020-05-22 03:00:00,34.0,27.9,10.1,0.0
2020-05-22 22:00:00,20.0,30.8,9.9,0.0
2020-05-22 23:00:00,22.0,29.7,9.3,0.0
2020-05-23 00:00:00,23.0,29.0,6.8,0.0
2020-05-23 01:00:00,21.0,30.0,4.7,0.0
2020-05-23 02:00:00,24.0,28.6,5.4,0.0
2020-05-23 03:00:00,25.0,28.9,8.2,0.0
2020-05-23 22:00:00,21.0,31.3,17.0,0.0
2020-05-23 23:00:00,24.0,30.5,14.3,0.0
2020-05-24 00:00:00,29.0,28.5,12.6,0.0
2020-05-24 01:00:00,31.0,27.3,10.4,0.0
2020-05-24 02:00:00,32.0,26.9,9.2,0.0
2020-05-24 03:00:00,30.0,28.5,6.6,0.0
2020-05-24 22:00:00,23.0,29.3,26.1,0.0
2020-05-24 23:00:00,27.0,26.7,34.2,0.0
2020-05-25 00:00:00,30.0,25.1,34.4,0.0
2020-05-25 01:00:00,30.0,24.4,30.3,0.0
2020-05-25 02:00:00,29.0,23.7,26.6,0.0
2020-05-25 03:00:00,28.0,23.9,27.3,0.0
2020-05-25 22:00:00,26.0,24.6,23.1,0.0
2020-05-25 23:00:00,27.0,24.2,23.5,0.0
2020-05-26 00:00:00,29.0,24.5,24.5,0.0
2020-05-26 01:00:00,31.0,23.9,24.7,0.0
2020-05-26 02:00:00,32.0,23.6,26.0,0.0
2020-05-26 03:00:00,31.0,24.4,27.8,0.0
2020-05-26 22:00:00,22.0,26.8,18.8,0.0
2020-05-26 23:00:00,23.0,26.2,19.3,0.0
2020-05-27 00:00:00,25.0,25.9,18.6,0.0
2020-05-27 01:00:00,25.0,25.5,19.9,0.0
2020-05-27 02:00:00,25.0,25.2,20.9,0.0
2020-05-27 03:00:00,24.0,26.1,20.9,0.0
2020-05-27 22:00:00,16.0,29.7,12.6,0.0
2020-05-27 23:00:00,17.0,28.8,13.2,0.0
2020-05-28 00:00:00,21.0,28.1,14.2,0.0
2020-05-28 01:00:00,22.0,27.2,14.8,0.0
2020-05-28 02:00:00,22.0,26.7,16.0,0.0
2020-05-28 03:00:00,20.0,28.1,16.0,0.0
2020-05-28 22:00:00,18.0,33.2,13.0,0.0
2020-05-28 23:00:00,19.0,32.0,11.4,0.0
2020-05-29 00:00:00,24.0,30.6,8.9,0.0
2020-05-29 01:00:00,24.0,30.6,7.4,0.0
2020-05-29 02:00:00,24.0,30.2,15.5,0.0
2020-05-29 03:00:00,21.0,31.3,15.0,0.0
2020-05-29 22:00:00,17.0,30.8,33.1,0.0
2020-05-29 23:00:00,17.0,29.9,34.4,0.0
2020-05-30 00:00:00,20.0,29.1,37.2,0.0
2020-05-30 01:00:00,21.0,28.1,37.7,0.0
2020-05-30 02:00:00,23.0,27.3,35.4,0.0
2020-05-30 03:00:00,23.0,27.5,34.6,0.0
2020-05-30 22:00:00,11.0,28.6,25.2,0.0
2020-05-30 23:00:00,12.0,28.3,26.3,0.0
2020-05-31 00:00:00,15.0,28.0,27.6,0.0
2020-05-31 01:00:00,16.0,27.2,26.8,0.0
2020-05-31 02:00:00,16.0,26.7,25.6,0.0
2020-05-31 03:00:00,15.0,27.0,27.9,0.0
2020-05-31 22:00:00,12.0,29.9,21.9,0.0
2020-05-31 23:00:00,13.0,29.1,21.8,0.0
2020-06-01 00:00:00,17.0,28.4,23.2,0.0
2020-06-01 01:00:00,18.0,27.6,22.9,0.0
2020-06-01 02:00:00,18.0,27.2,22.6,0.0
2020-06-01 03:00:00,17.0,28.2,22.1,0.0
2020-06-01 22:00:00,19.0,31.8,13.3,0.0
2020-06-01 23:00:00,21.0,30.3,11.9,0.0
2020-06-02 00:00:00,23.0,29.4,10.6,0.0
2020-06-02 01:00:00,24.0,28.9,9.5,0.0
2020-06-02 02:00:00,28.0,28.4,10.6,0.0
2020-06-02 03:00:00,20.0,31.2,17.2,0.0
2020-06-02 22:00:00,16.0,31.2,18.7,0.0
2020-06-02 23:00:00,18.0,30.1,19.1,0.0
2020-06-03 00:00:00,21.0,29.5,18.5,0.0
2020-06-03 01:00:00,23.0,28.5,16.9,0.0
2020-06-03 02:00:00,24.0,28.0,16.2,0.0
2020-06-03 03:00:00,23.0,29.2,13.7,0.0
2020-06-03 22:00:00,24.0,30.4,22.0,0.0
2020-06-03 23:00:00,23.0,29.6,22.1,0.0
2020-06-04 00:00:00,23.0,29.9,23.7,0.0
2020-06-04 01:00:00,23.0,28.9,22.1,0.0
2020-06-04 02:00:00,25.0,28.1,21.7,0.0
2020-06-04 03:00:00,25.0,28.8,21.3,0.0
2020-06-04 22:00:00,16.0,30.5,24.7,0.0
2020-06-04 23:00:00,17.0,29.8,25.9,0.0
2020-06-05 00:00:00,19.0,29.3,28.0,0.0
2020-06-05 01:00:00,20.0,28.6,29.1,0.0
2020-06-05 02:00:00,21.0,28.5,29.5,0.0
2020-06-05 03:00:00,21.0,29.2,27.9,0.0
2020-06-05 22:00:00,16.0,32.5,29.6,0.0
2020-06-05 23:00:00,16.0,32.1,28.7,0.0
2020-06-06 00:00:00,18.0,31.1,25.5,0.0
2020-06-06 01:00:00,20.0,30.0,24.1,0.0
2020-06-06 02:00:00,20.0,29.4,23.4,0.0
2020-06-06 03:00:00,20.0,30.2,23.0,0.0
2020-06-06 22:00:00,9.0,31.6,21.9,0.0
2020-06-06 23:00:00,9.0,30.7,22.2,0.0
2020-06-07 00:00:00,10.0,29.6,20.7,0.0
2020-06-07 01:00:00,11.0,28.2,20.9,0.0
2020-06-07 02:00:00,13.0,27.3,21.9,0.0
2020-06-07 03:00:00,13.0,28.0,21.7,0.0
2020-06-07 22:00:00,10.0,31.8,24.4,0.0
2020-06-07 23:00:00,12.0,31.1,22.7,0.0
2020-06-08 00:00:00,16.0,29.7,19.3,0.0
2020-06-08 01:00:00,19.0,28.2,18.4,0.0
2020-06-08 02:00:00,22.0,27.1,16.6,0.0
2020-06-08 03:00:00,22.0,27.8,17.2,0.0
2020-06-08 22:00:00,13.0,30.9,13.4,0.0
2020-06-08 23:00:00,16.0,29.8,12.9,0.0
2020-06-09 00:00:00,18.0,29.4,13.0,0.0
